ano,fase,nivel,titulo,enunciado,numero_questao,questao,alternativas
2004,0,1,tarefa,"dados um conjunto de cidades, os valores dos pedágios entre as cidades, as restrições de peso das pontes em cada estrada, e o peso total do caminhão carregado, você deve determinar o menor valor de pedágio a ser pago entre duas cidades especificadas. a primeira linha de dados conterá um número n, indicando o número de cidades e, em seguida, os nomes das n cidades (o nome de uma cidade não inclui espaços em branco). a segunda linha conterá um número m, indicando o número de estradas existentes entre as cidades. as próximas m linhas descrevem os valores de pedágios e restrições de peso para cada uma das estradas. cada linha descreve uma estrada, e começa com o nome das duas cidades que essa estrada liga, seguido pelo número p de pedágios naquela estrada e p valores de pedágios, terminando com um número c de pontes na estrada e os c valores correspondentes aos pesos máximos suportados por cada ponte. a última linha conterá o peso do caminhão e o nome de duas cidades, indicando o peso do caminhão que se deseja transportar da primeira cidade para a segunda. 4 albertina barrada dourado cantão 5 albertina cantão 2 20 11 2 4,5 3,5 albertina barrada 1 14 0 albertina dourado 1 18 0",18,"considere o conjunto de dados abaixo.  4 lavras ribeira paulista araras                       5 lavras ribeira 1 18 1 3,5     ribeira araras 1 11 1 4,0     araras paulista 1 7 1 3,0     paulista lavras 1 10 1 2,5     ribeira paulista 1 19 1 3,0  o menor custo total do pedágio será: -","(A) r$ 37,00 - (B) r$ 36,00 - (C) r$ 10,00 - (D) r$ 19,00 - (E) r$ 17,00"
2004,0,1,tarefa,"dados um conjunto de cidades, os valores dos pedágios entre as cidades, as restrições de peso das pontes em cada estrada, e o peso total do caminhão carregado, você deve determinar o menor valor de pedágio a ser pago entre duas cidades especificadas. a primeira linha de dados conterá um número n, indicando o número de cidades e, em seguida, os nomes das n cidades (o nome de uma cidade não inclui espaços em branco). a segunda linha conterá um número m, indicando o número de estradas existentes entre as cidades. as próximas m linhas descrevem os valores de pedágios e restrições de peso para cada uma das estradas. cada linha descreve uma estrada, e começa com o nome das duas cidades que essa estrada liga, seguido pelo número p de pedágios naquela estrada e p valores de pedágios, terminando com um número c de pontes na estrada e os c valores correspondentes aos pesos máximos suportados por cada ponte. a última linha conterá o peso do caminhão e o nome de duas cidades, indicando o peso do caminhão que se deseja transportar da primeira cidade para a segunda. 4 albertina barrada dourado cantão 5 albertina cantão 2 20 11 2 4,5 3,5 albertina barrada 1 14 0 albertina dourado 1 18 0",19,"considere o conjunto de dados abaixo.  6 livramento ourinhos araras jaraguá itu sertão                   9 sertão livramento 1 11 1 5     livramento araras 1 9 1 5,5     araras itu 1 10 1 6     araras jaraguá 1 20 1 10     jaraguá itu 1 1 1 4,8     jaraguá itu 1 10 1 5,3     jaraguá ourinhos 1 11 1 8     ourinhos sertão 1 10 1 5     itu sertão 1 20 2 6  o menor custo total do pedágio será: -","(A) r$ 30,00 - (B) r$ 31,00 - (C) r$ 48,00 - (D) r$ 22,00 - (E) r$ 20,00"
2004,0,1,tarefa,"dados um conjunto de cidades, os valores dos pedágios entre as cidades, as restrições de peso das pontes em cada estrada, e o peso total do caminhão carregado, você deve determinar o menor valor de pedágio a ser pago entre duas cidades especificadas. a primeira linha de dados conterá um número n, indicando o número de cidades e, em seguida, os nomes das n cidades (o nome de uma cidade não inclui espaços em branco). a segunda linha conterá um número m, indicando o número de estradas existentes entre as cidades. as próximas m linhas descrevem os valores de pedágios e restrições de peso para cada uma das estradas. cada linha descreve uma estrada, e começa com o nome das duas cidades que essa estrada liga, seguido pelo número p de pedágios naquela estrada e p valores de pedágios, terminando com um número c de pontes na estrada e os c valores correspondentes aos pesos máximos suportados por cada ponte. a última linha conterá o peso do caminhão e o nome de duas cidades, indicando o peso do caminhão que se deseja transportar da primeira cidade para a segunda. 4 albertina barrada dourado cantão 5 albertina cantão 2 20 11 2 4,5 3,5 albertina barrada 1 14 0 albertina dourado 1 18 0",20,"considere o conjunto de dados abaixo:  5 campos vinhedo valinhos parati palmas                 10            palmas campos 2 25 30 1 4,0                               palmas vinhedo 1 100 2 4,8 4,7         palmas valinhos 1 100 2 5,0 5,5         palmas parati 3 50 53 57 3 4,9 4,8 5,0   campos parati 2 15 18 2 5,0 4,7       campos valinhos 2 7 2 2 5,0 7,0       campos vinhedo 1 1 0             vinhedo parati 2 1 1 3 5,0 4,6 5,0     vinhedo valinhos 1 5 0             valinhos parati 2 33 33 1 4,7        o menor custo total do pedágio será: -","(A) r$ 88,00 - (B) r$ 102,00 - (C) r$ 134,00 - (D) r$ 139,00 - (E) r$ 160,00 #olimpíada brasileira de informática – obi2004"
2005,0,1,projeto de software,"o engenheiro-chefe de uma empresa de desenvolvimento de software está atribuindo funcionários a cada um dos três novos projetos, identificados como projeto 1, projeto 2 e projeto 3. exatamente dois dos funcionários seguintes devem ser atribuídos a cada um dos projetos: alice, bia, clara, denise, eduardo e felipe. cada funcionário deve trabalhar em um único projeto. alice, bia e clara são engenheiras sênior; os demais são engenheiros júnior. alice, denise e eduardo falam inglês, os demais não falam inglês. o engenheiro-chefe deve atribuir os funcionários aos projetos de acordo com os seguintes requisitos: - pelo menos uma engenheira sênior deve trabalhar em cada projeto; - pelo menos um funcionário que fale inglês deve trabalhar em cada projeto; - denise somente pode trabalhar no projeto 1 ou no projeto 2.",1,qual das seguintes listas é uma atribuição válida de funcionários aos projetos?  projeto 1 projeto 2 projeto 3,(A) denise e felipe eduardo e bia alice e clara (B) denise e bia eduardo e felipe alice e clara (C) eduardo e clara denise e bia alice e felipe (D) eduardo e clara alice e bia denise e felipe (E) alice e felipe denise e eduardo bia e clara
2005,0,1,projeto de software,"o engenheiro-chefe de uma empresa de desenvolvimento de software está atribuindo funcionários a cada um dos três novos projetos, identificados como projeto 1, projeto 2 e projeto 3. exatamente dois dos funcionários seguintes devem ser atribuídos a cada um dos projetos: alice, bia, clara, denise, eduardo e felipe. cada funcionário deve trabalhar em um único projeto. alice, bia e clara são engenheiras sênior; os demais são engenheiros júnior. alice, denise e eduardo falam inglês, os demais não falam inglês. o engenheiro-chefe deve atribuir os funcionários aos projetos de acordo com os seguintes requisitos: - pelo menos uma engenheira sênior deve trabalhar em cada projeto; - pelo menos um funcionário que fale inglês deve trabalhar em cada projeto; - denise somente pode trabalhar no projeto 1 ou no projeto 2.",2,qual das seguintes é uma lista completa e correta dos funcionários que o engenheiro-chefe pode escolher para trabalhar no mesmo projeto que clara?,(A) bia (B) denise (C) eduardo (D) bia e felipe (E) denise e eduardo
2005,0,1,projeto de software,"o engenheiro-chefe de uma empresa de desenvolvimento de software está atribuindo funcionários a cada um dos três novos projetos, identificados como projeto 1, projeto 2 e projeto 3. exatamente dois dos funcionários seguintes devem ser atribuídos a cada um dos projetos: alice, bia, clara, denise, eduardo e felipe. cada funcionário deve trabalhar em um único projeto. alice, bia e clara são engenheiras sênior; os demais são engenheiros júnior. alice, denise e eduardo falam inglês, os demais não falam inglês. o engenheiro-chefe deve atribuir os funcionários aos projetos de acordo com os seguintes requisitos: - pelo menos uma engenheira sênior deve trabalhar em cada projeto; - pelo menos um funcionário que fale inglês deve trabalhar em cada projeto; - denise somente pode trabalhar no projeto 1 ou no projeto 2.",3,"se eduardo trabalhar no projeto 2, qual das seguintes afirmações é verdadeira?",(A) bia trabalhará no projeto 1 (B) clara trabalhará no projeto 2 (C) clara trabalhará no projeto 3 (D) felipe trabalhará no projeto 1 (E) felipe trabalhará no projeto 3
2005,0,1,projeto de software,"o engenheiro-chefe de uma empresa de desenvolvimento de software está atribuindo funcionários a cada um dos três novos projetos, identificados como projeto 1, projeto 2 e projeto 3. exatamente dois dos funcionários seguintes devem ser atribuídos a cada um dos projetos: alice, bia, clara, denise, eduardo e felipe. cada funcionário deve trabalhar em um único projeto. alice, bia e clara são engenheiras sênior; os demais são engenheiros júnior. alice, denise e eduardo falam inglês, os demais não falam inglês. o engenheiro-chefe deve atribuir os funcionários aos projetos de acordo com os seguintes requisitos: - pelo menos uma engenheira sênior deve trabalhar em cada projeto; - pelo menos um funcionário que fale inglês deve trabalhar em cada projeto; - denise somente pode trabalhar no projeto 1 ou no projeto 2.",4,"se bia for escolhida para trabalhar no projeto 3, qual das afirmações é necessariamente verdadeira?",(A) alice trabalhará no projeto 2 (B) clara trabalhará no projeto 1 (C) eduardo trabalhará no mesmo projeto que bia (D) denise trabalhará no projeto 1 (E) denise trabalhará no mesmo caso que clara
2005,0,1,florista,"uma florista está arranjando oito flores (a, b, c, f, g, j, k e l) em oito vasos colocados em formato de círculo, como mostrado abaixo: 1 5 4 3 2 7 6 8 sabe-se o seguinte sobre o arranjo de flores: - a, b e c são lírios; f e g são margaridas; j, k e l são rosas; - apenas uma flor deve ser colocada em cada vaso; - lírios devem colocados em vasos vizinhos; - rosas devem colocadas em vasos vizinhos; - nenhum lírio pode ser colocado em vaso vizinho a um vaso de rosa; - a flor f deve ser colocada no vaso 5; - a flor a deve ser colocada no vaso 2; - se f for colocada em vaso vizinho a j, então o outro vaso vizinho de f não pode conter c.",9,"se l for colocada no vaso 8, e k for colocada em vaso vizinho ao vaso de l, qual das seguintes afirmações é necessariamente verdadeira? -",(A) a é colocada no vaso vizinho ao vaso de b - (B) b é colocada no vaso vizinho ao vaso de g - (C) g está no vaso diametralmente oposto ao vaso de j - (D) j está no vaso diametralmente oposto ao vaso de a - (E) l está no vaso diametralmente oposto ao vaso de a
2005,0,1,florista,"uma florista está arranjando oito flores (a, b, c, f, g, j, k e l) em oito vasos colocados em formato de círculo, como mostrado abaixo: 1 5 4 3 2 7 6 8 sabe-se o seguinte sobre o arranjo de flores: - a, b e c são lírios; f e g são margaridas; j, k e l são rosas; - apenas uma flor deve ser colocada em cada vaso; - lírios devem colocados em vasos vizinhos; - rosas devem colocadas em vasos vizinhos; - nenhum lírio pode ser colocado em vaso vizinho a um vaso de rosa; - a flor f deve ser colocada no vaso 5; - a flor a deve ser colocada no vaso 2; - se f for colocada em vaso vizinho a j, então o outro vaso vizinho de f não pode conter c.",10,qual das seguintes flores está necessariamente em vaso vizinho ao vaso de a? -,(A) b - (B) c - (C) f - (D) g - (E) j
2005,0,1,florista,"uma florista está arranjando oito flores (a, b, c, f, g, j, k e l) em oito vasos colocados em formato de círculo, como mostrado abaixo: 1 5 4 3 2 7 6 8 sabe-se o seguinte sobre o arranjo de flores: - a, b e c são lírios; f e g são margaridas; j, k e l são rosas; - apenas uma flor deve ser colocada em cada vaso; - lírios devem colocados em vasos vizinhos; - rosas devem colocadas em vasos vizinhos; - nenhum lírio pode ser colocado em vaso vizinho a um vaso de rosa; - a flor f deve ser colocada no vaso 5; - a flor a deve ser colocada no vaso 2; - se f for colocada em vaso vizinho a j, então o outro vaso vizinho de f não pode conter c.",11,"se k for colocada no vaso 8, então qual dos seguintes pares de flores n podem estar em vasos diametralmente opostos? -",(A) b e j - (B) b e k - (C) b e l - (D) c e j - (E) c e l
